method,url,controller_class,handler_method,request_dto,response_dto,auth_required,backend_file,handler_line
GET,/v1/investment-accounting/portfolios,InvestmentAccountingController,getPortfolios,,List<InvestmentPortfolio,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/investacct/controller/InvestmentAccountingController.java,35
GET,/v1/investment-accounting/valuations/{portfolioCode}/{date},InvestmentAccountingController,getValuations,,List<InvestmentValuation,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/investacct/controller/InvestmentAccountingController.java,51
GET,/v1/economic-capital/{date},EconomicCapitalController,calc,EconomicCapital,EconomicCapital,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/econcapital/controller/EconomicCapitalController.java,9
GET,/v1/economic-capital/{date}/{bu},EconomicCapitalController,byBu,,List<EconomicCapital,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/econcapital/controller/EconomicCapitalController.java,11
GET,/v1/economic-capital/{date}/{bu},EconomicCapitalController,byBu,,List<EconomicCapital,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/econcapital/controller/EconomicCapitalController.java,11
GET,/v1/risk-contribution/portfolio/{code}/{date},ContributionRiskController,calculate,RiskContribution,RiskContribution,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/contributionrisk/controller/ContributionRiskController.java,13
GET,/v1/risk-contribution/business-unit/{bu}/{date},ContributionRiskController,getByBU,,List<RiskContribution,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contributionrisk/controller/ContributionRiskController.java,15
GET,/v1/risk-contribution/business-unit/{bu}/{date},ContributionRiskController,getByBU,,List<RiskContribution,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contributionrisk/controller/ContributionRiskController.java,15
GET,/v1/business-contribution/business-unit/{bu},BusinessContributionController,byBusinessUnit,,List<BusinessContribution,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contributionrisk/controller/BusinessContributionController.java,29
GET,/v1/business-contribution/product/{family},BusinessContributionController,byProduct,,List<BusinessContribution,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contributionrisk/controller/BusinessContributionController.java,34
GET,/v1/business-contribution/region/{region},BusinessContributionController,byRegion,,List<BusinessContribution,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contributionrisk/controller/BusinessContributionController.java,39
GET,/v1/business-contribution/top,BusinessContributionController,topContributors,,List<BusinessContribution,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contributionrisk/controller/BusinessContributionController.java,44
GET,/v1/business-contribution/underperformers,BusinessContributionController,underperformers,,List<BusinessContribution,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contributionrisk/controller/BusinessContributionController.java,52
POST,/v1/agreements/{number}/activate,AgreementController,activate,,CustomerAgreement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/agreement/controller/AgreementController.java,28
POST,/v1/agreements/{number}/terminate,AgreementController,terminate,,CustomerAgreement,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/agreement/controller/AgreementController.java,32
GET,/v1/agreements/customer/{customerId},AgreementController,byCustomer,,List<CustomerAgreement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/agreement/controller/AgreementController.java,36
POST,/v1/providers/{code}/activate,ProviderManagementController,activate,,ServiceProvider,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/provider/controller/ProviderManagementController.java,29
POST,/v1/providers/{code}/health-check,ProviderManagementController,healthCheck,,ProviderHealthLog,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/provider/controller/ProviderManagementController.java,35
POST,/v1/providers/{code}/transaction,ProviderManagementController,logTransaction,ProviderTransactionLog,ProviderTransactionLog,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/provider/controller/ProviderManagementController.java,44
POST,/v1/providers/{code}/failover,ProviderManagementController,failover,,ServiceProvider,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/provider/controller/ProviderManagementController.java,52
GET,/v1/providers/{code}/dashboard,ProviderManagementController,dashboard,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/provider/controller/ProviderManagementController.java,58
GET,/v1/providers/cost-report,ProviderManagementController,costReport,,"Map<String, BigDecimal","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/provider/controller/ProviderManagementController.java,64
GET,/v1/providers/sla-compliance,ProviderManagementController,slaCompliance,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/provider/controller/ProviderManagementController.java,69
POST,/v1/regulatory/definitions,RegulatoryReportController,createDefinition,RegulatoryReportDefinition,RegulatoryReportDefinition,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/regulatory/controller/RegulatoryReportController.java,30
GET,/v1/regulatory/definitions,RegulatoryReportController,getAll,,List<RegulatoryReportDefinition,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/regulatory/controller/RegulatoryReportController.java,36
GET,/v1/regulatory/definitions/regulator/{regulator},RegulatoryReportController,getByRegulator,,List<RegulatoryReportDefinition,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/regulatory/controller/RegulatoryReportController.java,42
GET,/v1/regulatory/runs/{reportCode},RegulatoryReportController,getRuns,,List<RegulatoryReportRun,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/regulatory/controller/RegulatoryReportController.java,64
POST,/v1/tax/rules,TaxController,createRule,TaxRule,TaxRule,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/tax/controller/TaxController.java,26
GET,/v1/tax/preview,TaxController,preview,,List<TaxService.TaxPreview,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tax/controller/TaxController.java,32
GET,/v1/tax/history/account/{accountId},TaxController,getAccountHistory,,List<TaxTransaction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tax/controller/TaxController.java,40
GET,/v1/tax/pending-remittance,TaxController,getPendingRemittance,,List<TaxTransaction,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/tax/controller/TaxController.java,48
GET,/v1/market-risk/{date},MarketRiskController,record,MarketRiskPosition,MarketRiskPosition,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketrisk/controller/MarketRiskController.java,26
GET,/v1/market-risk/breaches,MarketRiskController,breaches,,List<MarketRiskPosition,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketrisk/controller/MarketRiskController.java,28
GET,/v1/market-risk/breaches,MarketRiskController,breaches,,List<MarketRiskPosition,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketrisk/controller/MarketRiskController.java,28
POST,/v1/data-lake/jobs,DataLakeController,createJob,DataExportJob,DataExportJob,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/datalake/controller/DataLakeController.java,22
POST,/v1/data-lake/jobs/{id}/execute,DataLakeController,execute,,DataExportJob,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/datalake/controller/DataLakeController.java,28
GET,/v1/data-lake/jobs,DataLakeController,getActiveJobs,,List<DataExportJob,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/datalake/controller/DataLakeController.java,34
GET,/v1/data-lake/jobs/entity/{entity},DataLakeController,getByEntity,,List<DataExportJob,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/datalake/controller/DataLakeController.java,40
POST,/v1/oprisk/loss-events,OpRiskController,reportEvent,,OpRiskLossEvent,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/oprisk/controller/OpRiskController.java,33
GET,/v1/oprisk/loss-events/{category},OpRiskController,getLossEvents,,List<OpRiskLossEvent,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/oprisk/controller/OpRiskController.java,45
GET,/v1/oprisk/loss-events/total,OpRiskController,getTotalLoss,,"Map<String, BigDecimal","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/oprisk/controller/OpRiskController.java,53
POST,/v1/oprisk/kris,OpRiskController,createKri,OpRiskKri,OpRiskKri,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/oprisk/controller/OpRiskController.java,59
GET,/v1/oprisk/kris,OpRiskController,getKris,,List<OpRiskKri,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/oprisk/controller/OpRiskController.java,65
POST,/v1/oprisk/kris/{kriCode}/readings,OpRiskController,recordReading,,OpRiskKriReading,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/oprisk/controller/OpRiskController.java,71
GET,/v1/oprisk/dashboard/{date},OpRiskController,getDashboard,,List<OpRiskKriReading,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/oprisk/controller/OpRiskController.java,78
GET,/v1/agents/{agentCode},AgentBankingController,getAgent,,BankingAgent,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/agent/controller/AgentBankingController.java,32
POST,/v1/agents/{agentCode}/transact,AgentBankingController,transact,,AgentTransaction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/agent/controller/AgentBankingController.java,46
POST,/v1/agents/{agentCode}/float-topup,AgentBankingController,topUpFloat,,BankingAgent,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/agent/controller/AgentBankingController.java,57
GET,/v1/agents/{agentId}/transactions,AgentBankingController,getTransactions,,List<AgentTransaction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/agent/controller/AgentBankingController.java,63
GET,/v1/documents/{id},DocumentController,get,,Document,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','CBS_VIEWER'",/src/main/java/com/cbs/document/controller/DocumentController.java,49
GET,/v1/documents/customer/{customerId},DocumentController,getCustomerDocs,,List<Document,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','CBS_VIEWER'",/src/main/java/com/cbs/document/controller/DocumentController.java,55
GET,/v1/documents/pending-verification,DocumentController,pendingVerification,,List<Document,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/document/controller/DocumentController.java,63
POST,/v1/documents/{id}/verify,DocumentController,verify,,Document,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/document/controller/DocumentController.java,71
POST,/v1/documents/{id}/reject,DocumentController,reject,,Document,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/document/controller/DocumentController.java,177
POST,/v1/loyalty/programs,LoyaltyController,createProgram,LoyaltyProgram,LoyaltyProgram,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/loyalty/controller/LoyaltyController.java,19
POST,/v1/loyalty/enroll,LoyaltyController,enroll,,LoyaltyAccount,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/loyalty/controller/LoyaltyController.java,23
POST,/v1/loyalty/{loyaltyNumber}/earn,LoyaltyController,earn,,LoyaltyAccount,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/loyalty/controller/LoyaltyController.java,27
POST,/v1/loyalty/{loyaltyNumber}/redeem,LoyaltyController,redeem,,LoyaltyAccount,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/loyalty/controller/LoyaltyController.java,33
GET,/v1/loyalty/customer/{customerId},LoyaltyController,getCustomerAccounts,,List<LoyaltyAccount,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/loyalty/controller/LoyaltyController.java,38
GET,/v1/loyalty/{loyaltyNumber}/transactions,LoyaltyController,getTransactions,,List<LoyaltyTransaction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/loyalty/controller/LoyaltyController.java,42
POST,/v1/alm/gap-report/{id}/approve,AlmController,approve,,AlmGapReport,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/alm/controller/AlmController.java,49
GET,/v1/alm/gap-report/{date},AlmController,getReports,,List<AlmGapReport,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/alm/controller/AlmController.java,55
POST,/v1/alm/scenarios,AlmController,createScenario,AlmScenario,AlmScenario,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/alm/controller/AlmController.java,70
GET,/v1/alm/scenarios,AlmController,getScenarios,,List<AlmScenario,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/alm/controller/AlmController.java,76
GET,/v1/alm/scenarios/regulatory,AlmController,getRegulatoryScenarios,,List<AlmScenario,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/alm/controller/AlmController.java,82
POST,/v1/issued-devices/{code}/activate,IssuedDeviceController,activate,,IssuedDevice,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/issueddevice/controller/IssuedDeviceController.java,23
POST,/v1/issued-devices/{code}/block,IssuedDeviceController,block,,IssuedDevice,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/issueddevice/controller/IssuedDeviceController.java,27
POST,/v1/issued-devices/{code}/replace,IssuedDeviceController,replace,,IssuedDevice,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/issueddevice/controller/IssuedDeviceController.java,31
GET,/v1/issued-devices/customer/{id},IssuedDeviceController,getByCustomer,,List<IssuedDevice,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/issueddevice/controller/IssuedDeviceController.java,35
POST,/v1/cash-pools/{poolCode}/participants,CashPoolController,addParticipant,CashPoolParticipant,CashPoolParticipant,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/cashpool/controller/CashPoolController.java,30
POST,/v1/cash-pools/{poolCode}/sweep,CashPoolController,sweep,,List<CashPoolSweepLog,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/cashpool/controller/CashPoolController.java,34
GET,/v1/cash-pools/{poolCode}/participants,CashPoolController,participants,,List<CashPoolParticipant,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/cashpool/controller/CashPoolController.java,38
GET,/v1/cash-pools/{poolCode}/sweeps,CashPoolController,sweepHistory,,List<CashPoolSweepLog,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/cashpool/controller/CashPoolController.java,42
GET,/v1/cash-pools/customer/{customerId},CashPoolController,byCustomer,,List<CashPoolStructure,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/cashpool/controller/CashPoolController.java,47
POST,/v1/wealth-management/{code}/activate,WealthManagementController,activate,,WealthManagementPlan,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/wealthmgmt/controller/WealthManagementController.java,48
GET,/v1/wealth-management/customer/{customerId},WealthManagementController,getByCustomer,,List<WealthManagementPlan,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/wealthmgmt/controller/WealthManagementController.java,54
GET,/v1/wealth-management/advisor/{advisorId},WealthManagementController,getByAdvisor,,List<WealthManagementPlan,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/wealthmgmt/controller/WealthManagementController.java,60
POST,/v1/program-trading/strategies,ProgramTradingController,defineStrategy,TradingStrategy,TradingStrategy,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/programtrading/controller/ProgramTradingController.java,26
POST,/v1/program-trading/strategies/{code}/execute,ProgramTradingController,launchExecution,ProgramExecution,ProgramExecution,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/programtrading/controller/ProgramTradingController.java,32
POST,/v1/program-trading/executions/{ref}/pause,ProgramTradingController,pauseExecution,,ProgramExecution,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/programtrading/controller/ProgramTradingController.java,38
POST,/v1/program-trading/executions/{ref}/resume,ProgramTradingController,resumeExecution,,ProgramExecution,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/programtrading/controller/ProgramTradingController.java,44
POST,/v1/program-trading/executions/{ref}/cancel,ProgramTradingController,cancelExecution,,ProgramExecution,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/programtrading/controller/ProgramTradingController.java,50
GET,/v1/program-trading/executions/active,ProgramTradingController,getActiveExecutions,,List<ProgramExecution,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/programtrading/controller/ProgramTradingController.java,56
GET,/v1/program-trading/strategies/{code}/slippage,ProgramTradingController,getSlippageReport,,List<ProgramExecution,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/programtrading/controller/ProgramTradingController.java,62
POST,/v1/corporate-finance/{code}/draft,CorporateFinanceController,deliverDraft,,CorporateFinanceEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/corpfinance/controller/CorporateFinanceController.java,35
POST,/v1/corporate-finance/{code}/finalize,CorporateFinanceController,finalizeDelivery,,CorporateFinanceEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/corpfinance/controller/CorporateFinanceController.java,41
POST,/v1/corporate-finance/{code}/invoice,CorporateFinanceController,recordInvoice,,CorporateFinanceEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/corpfinance/controller/CorporateFinanceController.java,47
