method,url,caller_file,caller_line,enclosing_function,response_type,query_key,used_by_pages
GET,/v1/documents/ocr-queue/{},/cbs-frontend/src/features/operations/api/documentApi.ts,126,getOcrItem,OcrQueueItem,,/cbs-frontend/src/features/operations/pages/DocumentManagementPage.tsx
POST,/v1/documents/ocr-queue/{}/correct,/cbs-frontend/src/features/operations/api/documentApi.ts,130,submitOcrCorrection,OcrQueueItem,,/cbs-frontend/src/features/operations/pages/DocumentManagementPage.tsx
POST,/v1/documents/ocr-queue/{}/verify,/cbs-frontend/src/features/operations/api/documentApi.ts,134,verifyOcrItem,OcrQueueItem,,/cbs-frontend/src/features/operations/pages/DocumentManagementPage.tsx
GET,/v1/documents/templates,/cbs-frontend/src/features/operations/api/documentApi.ts,138,getDocumentTemplates,DocumentTemplate[],,/cbs-frontend/src/features/operations/pages/DocumentManagementPage.tsx
POST,/v1/documents/templates/{}/generate,/cbs-frontend/src/features/operations/api/documentApi.ts,146,generateFromTemplate,{ downloadUrl: string; documentId: string },,/cbs-frontend/src/features/operations/pages/DocumentManagementPage.tsx
GET,/v1/documents/retention-policies,/cbs-frontend/src/features/operations/api/documentApi.ts,150,getRetentionPolicies,RetentionPolicy[],,/cbs-frontend/src/features/operations/pages/DocumentManagementPage.tsx
POST,/v1/documents/retention-policies/{},/cbs-frontend/src/features/operations/api/documentApi.ts,157,updateRetentionPolicy,RetentionPolicy,,/cbs-frontend/src/features/operations/pages/DocumentManagementPage.tsx
POST,/v1/documents/retention-check,/cbs-frontend/src/features/operations/api/documentApi.ts,161,runRetentionCheck,{ expiredCount: number; archivedCount: number; message: string },,/cbs-frontend/src/features/operations/pages/DocumentManagementPage.tsx
GET,/v1/branches,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,121,branchOpsApi,Branch[],,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
GET,/v1/branches/{}/stats,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,125,branchOpsApi,BranchStats,,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
GET,/v1/branches/{}/queue/live,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,129,branchOpsApi,LiveQueue,,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
GET,/v1/branches/{}/queue/history,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,133,branchOpsApi,QueueTicket[],,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
POST,/v1/branches/{}/queue/issue,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,137,branchOpsApi,QueueTicket,,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
POST,/v1/branches/{}/queue/call-next,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,141,branchOpsApi,QueueTicket,,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
POST,/v1/branches/{}/queue/{}/complete,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,145,branchOpsApi,void,,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
POST,/v1/branches/{}/queue/{}/no-show,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,149,branchOpsApi,void,,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
GET,/v1/branches/{}/schedule,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,153,branchOpsApi,StaffSchedule[],,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
POST,/v1/branches/{}/schedule,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,157,branchOpsApi,void,,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
POST,/v1/branches/{}/schedule/swap,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,161,branchOpsApi,void,,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
GET,/v1/branches/{}/facilities,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,165,branchOpsApi,Facility[],,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
POST,/v1/branches/{}/facilities,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,169,branchOpsApi,Facility,,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
GET,/v1/branches/{}/service-plan,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,173,branchOpsApi,ServicePlanMetric[],,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
GET,/v1/branches/rankings,/cbs-frontend/src/features/operations/api/branchOpsApi.ts,177,branchOpsApi,BranchRanking[],,/cbs-frontend/src/features/operations/pages/BranchOpsPage.tsx
GET,/v1/approvals/my-queue,/cbs-frontend/src/features/operations/api/approvalApi.ts,77,getMyQueue,ApprovalRequest[],,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
GET,/v1/approvals/team-queue,/cbs-frontend/src/features/operations/api/approvalApi.ts,81,getTeamQueue,ApprovalRequest[],,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
GET,/v1/approvals/delegated-queue,/cbs-frontend/src/features/operations/api/approvalApi.ts,85,getDelegatedQueue,ApprovalRequest[],,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
GET,/v1/approvals/history,/cbs-frontend/src/features/operations/api/approvalApi.ts,94,getApprovalHistory,ApprovalRequest[],,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
GET,/v1/approvals/{},/cbs-frontend/src/features/operations/api/approvalApi.ts,98,getApprovalById,ApprovalRequest,,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
POST,/v1/approvals/{}/approve,/cbs-frontend/src/features/operations/api/approvalApi.ts,102,approveRequest,ApprovalRequest,,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
POST,/v1/approvals/{}/reject,/cbs-frontend/src/features/operations/api/approvalApi.ts,106,rejectRequest,ApprovalRequest,,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
POST,/v1/approvals/{}/return,/cbs-frontend/src/features/operations/api/approvalApi.ts,110,returnForAmendment,ApprovalRequest,,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
POST,/v1/approvals/{}/delegate,/cbs-frontend/src/features/operations/api/approvalApi.ts,114,delegateRequest,ApprovalRequest,,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
POST,/v1/approvals/bulk-approve,/cbs-frontend/src/features/operations/api/approvalApi.ts,118,bulkApprove,ApprovalRequest[],,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
GET,/v1/approvals/delegations,/cbs-frontend/src/features/operations/api/approvalApi.ts,122,getDelegations,Delegation[],,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
POST,/v1/approvals/delegations,/cbs-frontend/src/features/operations/api/approvalApi.ts,126,createDelegation,Delegation,,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
POST,/v1/approvals/delegations/{}/cancel,/cbs-frontend/src/features/operations/api/approvalApi.ts,130,cancelDelegation,void,,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
GET,/v1/approvals/escalation-rules,/cbs-frontend/src/features/operations/api/approvalApi.ts,134,getEscalationRules,EscalationRule[],,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
POST,/v1/approvals/escalation-rules/{},/cbs-frontend/src/features/operations/api/approvalApi.ts,138,updateEscalationRule,EscalationRule,,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
GET,/v1/approvals/stats,/cbs-frontend/src/features/operations/api/approvalApi.ts,148,getStats,"{
    myPending: number;
    teamPending: number;
    slaBreached: number;
    approvedToday: number;
    rejectedToday: number;
  }",,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx
GET,/v1/gl/accounts,/cbs-frontend/src/features/operations/api/glApi.ts,112,glApi,GlAccount[],,/cbs-frontend/src/features/operations/pages/GeneralLedgerPage.tsx
POST,/v1/gl/accounts,/cbs-frontend/src/features/operations/api/glApi.ts,116,glApi,GlAccount,,/cbs-frontend/src/features/operations/pages/GeneralLedgerPage.tsx
GET,/v1/gl/balances,/cbs-frontend/src/features/operations/api/glApi.ts,120,glApi,GlBalance[],,/cbs-frontend/src/features/operations/pages/GeneralLedgerPage.tsx
GET,/v1/gl/journals,/cbs-frontend/src/features/operations/api/glApi.ts,124,glApi,JournalEntry[],,/cbs-frontend/src/features/operations/pages/GeneralLedgerPage.tsx
GET,/v1/gl/journals/{},/cbs-frontend/src/features/operations/api/glApi.ts,128,glApi,JournalEntry,,/cbs-frontend/src/features/operations/pages/GeneralLedgerPage.tsx
POST,/v1/gl/journals,/cbs-frontend/src/features/operations/api/glApi.ts,132,glApi,JournalEntry,,/cbs-frontend/src/features/operations/pages/GeneralLedgerPage.tsx
GET,/v1/gl/trial-balance,/cbs-frontend/src/features/operations/api/glApi.ts,136,glApi,TrialBalanceRow[],,/cbs-frontend/src/features/operations/pages/GeneralLedgerPage.tsx
GET,/v1/gl/reconciliation,/cbs-frontend/src/features/operations/api/glApi.ts,140,glApi,SubLedgerRow[],,/cbs-frontend/src/features/operations/pages/GeneralLedgerPage.tsx
GET,/v1/gl/accounts/{}/entries,/cbs-frontend/src/features/operations/api/glApi.ts,144,glApi,JournalEntry[],,/cbs-frontend/src/features/operations/pages/GeneralLedgerPage.tsx
GET,/v1/approvals/approvers,/cbs-frontend/src/features/operations/pages/ApprovalWorkbenchPage.tsx,100,DelegateRequestDialog,{ name: string; role: string }[],"['approvers-list'],",
GET,/v1/trade-finance/lc,/cbs-frontend/src/features/tradefinance/api/tradeFinanceApi.ts,26,tradeFinanceApi,LetterOfCredit[],,/cbs-frontend/src/features/tradefinance/pages/TradeFinancePage.tsx
GET,/v1/trade-finance/lc/{},/cbs-frontend/src/features/tradefinance/api/tradeFinanceApi.ts,27,tradeFinanceApi,LetterOfCredit,,/cbs-frontend/src/features/tradefinance/pages/TradeFinancePage.tsx
POST,/v1/trade-finance/lc,/cbs-frontend/src/features/tradefinance/api/tradeFinanceApi.ts,28,tradeFinanceApi,LetterOfCredit,,/cbs-frontend/src/features/tradefinance/pages/TradeFinancePage.tsx
GET,/v1/trade-finance/guarantees,/cbs-frontend/src/features/tradefinance/api/tradeFinanceApi.ts,30,tradeFinanceApi,BankGuarantee[],,/cbs-frontend/src/features/tradefinance/pages/TradeFinancePage.tsx
GET,/v1/trade-finance/guarantees/{},/cbs-frontend/src/features/tradefinance/api/tradeFinanceApi.ts,31,tradeFinanceApi,BankGuarantee,,/cbs-frontend/src/features/tradefinance/pages/TradeFinancePage.tsx
GET,/v1/trade-finance/collections,/cbs-frontend/src/features/tradefinance/api/tradeFinanceApi.ts,33,tradeFinanceApi,DocumentaryCollection[],,/cbs-frontend/src/features/tradefinance/pages/TradeFinancePage.tsx
GET,/v1/trade/lc/customer/{},/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,137,tradeFinanceExtApi,LetterOfCredit[],,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/lc,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,147,tradeFinanceExtApi,LetterOfCredit,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
GET,/v1/trade/lc/{},/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,150,tradeFinanceExtApi,LetterOfCredit,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/lc/{}/settle,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,156,tradeFinanceExtApi,LetterOfCredit,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
GET,/v1/trade/guarantees/customer/{},/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,160,tradeFinanceExtApi,BankGuarantee[],,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/guarantees,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,169,tradeFinanceExtApi,BankGuarantee,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
GET,/v1/trade/guarantees/{},/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,172,tradeFinanceExtApi,BankGuarantee,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/guarantees/{}/claim,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,178,tradeFinanceExtApi,BankGuarantee,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/collections,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,188,tradeFinanceExtApi,DocumentaryCollection,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/collections/{}/settle,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,193,tradeFinanceExtApi,DocumentaryCollection,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/scf/programmes,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,201,tradeFinanceExtApi,ScfProgramme,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/scf/invoices,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,210,tradeFinanceExtApi,FactoredInvoice,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/documents,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,216,tradeFinanceExtApi,TradeDocument,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/trade/documents/{}/verify,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,221,tradeFinanceExtApi,TradeDocument,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
GET,/v1/trade/documents/lc/{},/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,224,tradeFinanceExtApi,TradeDocument[],,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/factoring/facility,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,238,tradeFinanceExtApi,FactoringFacility,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/factoring/invoice,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,247,tradeFinanceExtApi,FactoredInvoice,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/factoring/invoice/{}/fund,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,250,tradeFinanceExtApi,FactoredInvoice,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
POST,/v1/factoring/invoice/{}/collect,/cbs-frontend/src/features/tradefinance/api/tradeFinanceExtApi.ts,255,tradeFinanceExtApi,FactoredInvoice,,/cbs-frontend/src/features/tradefinance/pages/TradeFinanceHubPage.tsx
GET,/v1/deposits/fixed,/cbs-frontend/src/features/deposits/api/fixedDepositApi.ts,83,fixedDepositApi,FixedDeposit[],,/cbs-frontend/src/features/deposits/pages/FixedDepositDetailPage.tsx; /cbs-frontend/src/features/deposits/pages/FixedDepositListPage.tsx; /cbs-frontend/src/features/deposits/pages/NewFixedDepositPage.tsx
GET,/v1/deposits/fixed/{},/cbs-frontend/src/features/deposits/api/fixedDepositApi.ts,86,fixedDepositApi,FixedDeposit,,/cbs-frontend/src/features/deposits/pages/FixedDepositDetailPage.tsx; /cbs-frontend/src/features/deposits/pages/FixedDepositListPage.tsx; /cbs-frontend/src/features/deposits/pages/NewFixedDepositPage.tsx
POST,/v1/deposits/fixed,/cbs-frontend/src/features/deposits/api/fixedDepositApi.ts,89,fixedDepositApi,FixedDeposit,,/cbs-frontend/src/features/deposits/pages/FixedDepositDetailPage.tsx; /cbs-frontend/src/features/deposits/pages/FixedDepositListPage.tsx; /cbs-frontend/src/features/deposits/pages/NewFixedDepositPage.tsx
GET,/v1/deposits/fixed/rates,/cbs-frontend/src/features/deposits/api/fixedDepositApi.ts,92,fixedDepositApi,RateTable[],,/cbs-frontend/src/features/deposits/pages/FixedDepositDetailPage.tsx; /cbs-frontend/src/features/deposits/pages/FixedDepositListPage.tsx; /cbs-frontend/src/features/deposits/pages/NewFixedDepositPage.tsx
POST,/v1/deposits/fixed/calculate,/cbs-frontend/src/features/deposits/api/fixedDepositApi.ts,95,fixedDepositApi,InterestCalcResult,,/cbs-frontend/src/features/deposits/pages/FixedDepositDetailPage.tsx; /cbs-frontend/src/features/deposits/pages/FixedDepositListPage.tsx; /cbs-frontend/src/features/deposits/pages/NewFixedDepositPage.tsx
GET,/v1/deposits/fixed/{}/early-withdrawal,/cbs-frontend/src/features/deposits/api/fixedDepositApi.ts,98,fixedDepositApi,EarlyWithdrawalInfo,,/cbs-frontend/src/features/deposits/pages/FixedDepositDetailPage.tsx; /cbs-frontend/src/features/deposits/pages/FixedDepositListPage.tsx; /cbs-frontend/src/features/deposits/pages/NewFixedDepositPage.tsx
POST,/v1/deposits/fixed/{}/liquidate,/cbs-frontend/src/features/deposits/api/fixedDepositApi.ts,101,fixedDepositApi,void,,/cbs-frontend/src/features/deposits/pages/FixedDepositDetailPage.tsx; /cbs-frontend/src/features/deposits/pages/FixedDepositListPage.tsx; /cbs-frontend/src/features/deposits/pages/NewFixedDepositPage.tsx
PATCH,/v1/deposits/fixed/{}/maturity-instruction,/cbs-frontend/src/features/deposits/api/fixedDepositApi.ts,104,fixedDepositApi,FixedDeposit,,/cbs-frontend/src/features/deposits/pages/FixedDepositDetailPage.tsx; /cbs-frontend/src/features/deposits/pages/FixedDepositListPage.tsx; /cbs-frontend/src/features/deposits/pages/NewFixedDepositPage.tsx
GET,/v1/deposits/fixed/stats,/cbs-frontend/src/features/deposits/api/fixedDepositApi.ts,107,fixedDepositApi,FdStats,,/cbs-frontend/src/features/deposits/pages/FixedDepositDetailPage.tsx; /cbs-frontend/src/features/deposits/pages/FixedDepositListPage.tsx; /cbs-frontend/src/features/deposits/pages/NewFixedDepositPage.tsx
GET,/v1/openbanking/clients,/cbs-frontend/src/features/openbanking/api/openBankingApi.ts,40,openBankingApi,TppClient[],,/cbs-frontend/src/features/openbanking/pages/OpenBankingPage.tsx
POST,/v1/openbanking/clients,/cbs-frontend/src/features/openbanking/api/openBankingApi.ts,47,openBankingApi,TppClient,,/cbs-frontend/src/features/openbanking/pages/OpenBankingPage.tsx
GET,/v1/openbanking/consents/customer/{},/cbs-frontend/src/features/openbanking/api/openBankingApi.ts,51,openBankingApi,ApiConsent[],,/cbs-frontend/src/features/openbanking/pages/OpenBankingPage.tsx
POST,/v1/openbanking/consents,/cbs-frontend/src/features/openbanking/api/openBankingApi.ts,58,openBankingApi,ApiConsent,,/cbs-frontend/src/features/openbanking/pages/OpenBankingPage.tsx
POST,/v1/openbanking/consents/{}/authorise,/cbs-frontend/src/features/openbanking/api/openBankingApi.ts,61,openBankingApi,ApiConsent,,/cbs-frontend/src/features/openbanking/pages/OpenBankingPage.tsx
POST,/v1/openbanking/consents/{}/revoke,/cbs-frontend/src/features/openbanking/api/openBankingApi.ts,64,openBankingApi,void,,/cbs-frontend/src/features/openbanking/pages/OpenBankingPage.tsx
